dose,r30,r30_r50,r30_r50C,r30_r50D,r30_r50CD,r30A,r30A_r50,r30A_r50C,r30A_r50D,r30A_r50CD,r30B,r30B_r50,r30B_r50C,r30B_r50D,r30B_r50CD,r30AB,r30AB_r50,r30AB_r50C,r30AB_r50D,r30AB_r50CD,r_tot,growth
0.52822265625,0.12434414494893677,0.1921521185524616,0.0,0.0,0.0,23.352544385489306,36.33095933887926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999998786997,0.005889581045487184
0.5364761352539062,0.12216930172348535,0.18883623952316272,0.0,0.0,0.0,23.35294107628933,36.33605338479219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000002328164,0.005787947307071391
0.5447296142578125,0.1200744631465215,0.18564086862796278,0.0,0.0,0.0,23.35332229469864,36.34096236611043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999992583554,0.005690007216242323
0.5529830932617187,0.11805456070916318,0.18255843319809875,0.0,0.0,0.0,23.353689045292228,36.34569795294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999992142534,0.005595528667565105
0.561236572265625,0.11610508732826622,0.17958219885263912,0.0,0.0,0.0,23.35404221754818,36.350270497881915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000001611,0.005504305248112639
0.5694900512695312,0.11422199209323548,0.1767061116113663,0.0,0.0,0.0,23.354382603928677,36.354689281575716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999989208995,0.005416151398273132
0.5777435302734375,0.11240160342428733,0.1739246829436379,0.0,0.0,0.0,23.35471094662593,36.358962763623445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9999999966173,0.005330898892995378
0.5859970092773438,0.1106405707310494,0.17123290233992544,0.0,0.0,0.0,23.355027906849568,36.36309862549106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000541161,0.005248394156265621
0.5942504882812499,0.10893581959967615,0.16862617047420075,0.0,0.0,0.0,23.355334092644956,36.367103920222554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000294139,0.005168496215383091
0.6025039672851562,0.10728451622147864,0.1661002461622406,0.0,0.0,0.0,23.355630073760306,36.37098517046228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000006606314,0.005091075076154639
0.6107574462890625,0.1056840385330226,0.163651203291117,0.0,0.0,0.0,23.355916370843744,36.3747483985052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000011173086,0.005016010400576964
0.6190109252929688,0.10413195255938971,0.16127539563654805,0.0,0.0,0.0,23.356193462488807,36.378399187901124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999858587,0.0049431904289183055
0.627264404296875,0.10262599272985033,0.1589694276526808,0.0,0.0,0.0,23.356461810082276,36.381942774055084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000451989,0.004872511087005053
0.6355178833007812,0.10116404491828106,0.15673012915292742,0.0,0.0,0.0,23.3567218227165,36.38538399989823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999668594,0.004803875205404705
0.6437713623046875,0.09974413231931023,0.15455453444064138,0.0,0.0,0.0,23.35697390250515,36.38872743669376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000595887,0.004737191884862362
0.6520248413085937,0.09836440278877231,0.15243986341892776,0.0,0.0,0.0,23.357218405339086,36.39197732807254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999999619334,0.004672375912457201
0.6602783203125,0.09702311819262216,0.15038350587725433,0.0,0.0,0.0,23.357455680388068,36.39513769220153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999996659476,0.004609347284340766
0.6685317993164063,0.09571864476268158,0.14838300711757574,0.0,0.0,0.0,23.357686050811918,36.39821229731398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000000615,0.004548030762602756
0.6767852783203124,0.09444944463737673,0.14643605542057286,0.0,0.0,0.0,23.35790981912968,36.40120469001195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000919958,0.004488355491593698
0.6850387573242187,0.09321406830550454,0.1445404708071989,0.0,0.0,0.0,23.358127258424087,36.404118190572625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999988109415,0.004430254652337154
0.693292236328125,0.09201114804790879,0.14269419541300005,0.0,0.0,0.0,23.35833865627544,36.40695599844587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999818222,0.0043736651721822915
0.7015457153320312,0.09083939160409459,0.1408952839276203,0.0,0.0,0.0,23.35854425430106,36.40972107388101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000371378,0.0043185274249058015
0.7097991943359375,0.0896975768698609,0.13914189585598485,0.0,0.0,0.0,23.358744291186973,36.4124162426547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000656752,0.004264784998266471
0.7180526733398437,0.08858454691289248,0.13743228805051286,0.0,0.0,0.0,23.35893899243517,36.41504417814906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000554763,0.00421238446367862
0.72630615234375,0.08749920543884925,0.13576480800621052,0.0,0.0,0.0,23.359128571043772,36.41760741711008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000001598906,0.0041612751708799784
0.7345596313476562,0.0864405127083716,0.1341378878013553,0.0,0.0,0.0,23.359313231283206,36.420108371221325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000301426,0.004111409062374794
0.7428131103515625,0.08540748174634015,0.13255003842982183,0.0,0.0,0.0,23.359493161896467,36.42254931953039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000160302,0.004062740498936886
0.7510665893554688,0.08439917493746728,0.1309998447730409,0.0,0.0,0.0,23.359668545420583,36.4249324369824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000002113495,0.004015226106462485
0.7593200683593749,0.08341470084429839,0.12948596085912223,0.0,0.0,0.0,23.35983955345122,36.427259788752856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0000000039075,0.003968824630060132
0.7675735473632812,0.08245321130294335,0.1280071055308002,0.0,0.0,0.0,23.3600063481929,36.42953333724317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000002269815,0.00392349680132122
0.7758270263671875,0.08151389876142252,0.126562058513546,0.0,0.0,0.0,23.3601690857936,36.43175495950693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000002575504,0.003879205218246624
0.7840805053710938,0.08059599379114983,0.12514965667731923,0.0,0.0,0.0,23.36032791329316,36.43392643853931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000002300936,0.003835914230104083
0.7923339843749999,0.07969876280419495,0.12376879065640758,0.0,0.0,0.0,23.360482970069505,36.43604947541891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999894902,0.003793589834075441
0.8005874633789062,0.07882150595075092,0.12241840172040849,0.0,0.0,0.0,23.36063439235554,36.438125700189296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000021599,0.0037521995796515684
0.8088409423828125,0.07796355512506925,0.12109747878262696,0.0,0.0,0.0,23.360782304685557,36.44015665942702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999802027,0.0037117124761595535
0.8170944213867187,0.0771242721815451,0.1198050557605815,0.0,0.0,0.0,23.36092683041699,36.44214383958088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999997939995,0.0036720989127401616
0.825347900390625,0.07630304720722192,0.11854020898736731,0.0,0.0,0.0,23.361068084875647,36.444088657630935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999870117,0.0036333305783940225
